date,PX_LAST,PX_MID,PX_BID,PX_ASK,PX_DIRTY_MID,INT_ACC,YLD_YTM_MID,YLD_YTM_BID,YLD_YTM_ASK,DUR_ADJ_MID,DUR_ADJ_OAS_MID,CONVEXITY,OAS_SPREAD_MID,Z_SPRD_MID,country,isin,security_des,MOD_DUR_CALC,CONVEXITY_CALC,MAC_DUR_CALC,PV_DIRTY_CALC
2020-07-30,42.227,42.227,41.8,42.654,42.227,,21.378,21.579,21.179,,,,,2247.492,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.7561134305351365,31.503155776610456,5.264494395125037,45.17417907413192
2020-07-31,42.342,42.342,41.875,42.809,42.342,,21.335,21.555,21.119,,,,,2244.321,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.757459304345835,31.51634781098601,5.264961275636927,45.29182856970321
2020-08-03,43.993,43.993,43.407,44.578,43.993,,20.594,20.857,20.337,,,,,2162.924,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.815926030500034,32.09661803537216,5.311821933860623,47.00403591780254
2020-08-04,46.838,46.838,46.152,47.523,46.838,,19.392,19.675,19.114,,,,,2033.815,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.920644349065407,33.14576502125884,5.397750025150788,49.86261998386978
2020-08-05,46.924,46.924,46.277,47.57,46.924,,19.366,19.633,19.105,,,,,2027.808,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.920470858734118,33.143473492637014,5.396920051985343,49.95174204891238
2020-08-06,46.15,46.15,45.547,46.753,46.15,,19.716,19.971,19.466,,,,,2066.463,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.886728619056791,32.8035835080764,5.368462326323409,49.12682623948744
2020-08-07,45.479,45.479,44.921,46.036,45.479,,20.01,20.25,19.774,,,,,2096.154,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.858015269864057,32.515415724980606,5.3440596976139565,48.453227778994815
2020-08-10,45.81,45.81,45.086,46.534,45.81,,19.88,20.189,19.577,,,,,2080.473,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.862136101536322,32.55534313306954,5.345432430029033,48.83653098696091
2020-08-11,45.628,45.628,44.896,46.359,45.628,,19.967,20.282,19.659,,,,,2086.149,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.851891685447544,32.45252407962439,5.336280291864199,48.65589643816799
2020-08-12,45.433,45.433,44.799,46.068,45.433,,20.061,20.335,19.791,,,,,2094.671,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.841027574966534,32.34368307853993,5.326606845873553,48.46004137947254
2020-08-13,45.511,45.511,44.848,46.173,45.511,,20.059,20.345,19.778,,,,,2091.417,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.838717450238994,32.32024271503342,5.324016616910714,48.49010468427457
2020-08-14,45.431,45.431,44.783,46.079,45.431,,20.103,20.384,19.827,,,,,2097.671,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.832310806494239,32.25600825786592,5.318030527209007,48.4124024378489
2020-08-17,44.98,44.98,44.323,45.637,44.98,,20.309,20.597,20.025,,,,,2122.43,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.806516219489046,31.998456157667302,5.294593908997061,48.0099886618836
2020-08-18,45.162,45.162,44.516,45.807,45.162,,20.24,20.523,19.963,,,,,2115.971,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.810168770900781,32.03433822792483,5.29695785051594,48.19501346975088
2020-08-19,45.011,45.011,44.393,45.628,45.011,,20.316,20.588,20.05,,,,,2124.84,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.800922745499332,31.94226787371576,5.288600477987154,48.04471554683887
2020-08-20,44.558,44.558,43.975,45.141,44.558,,20.547,20.807,20.291,,,,,2151.638,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.777903693396855,31.71408801764333,5.26876162933798,47.54141518124148
2020-08-21,44.505,44.505,43.88,45.13,44.505,,20.581,20.861,20.307,,,,,2156.272,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.772400316786144,31.65940751338866,5.263504171385023,47.48973526011432
2020-08-24,44.679,44.679,43.858,45.5,44.679,,20.515,20.882,20.157,,,,,2148.23,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.770814704409567,31.642823273383893,5.260181022714378,47.716124796763054
2020-08-25,44.817,44.817,44.233,45.4,44.817,,20.465,20.724,20.21,,,,,2139.867,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.772772434012986,31.661817770714038,5.261146373323365,47.85565802924917
2020-08-27,44.817,44.817,44.233,45.4,44.817,,20.497,20.756,20.242,,,,,2139.139,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.7649635027753074,31.584168192326185,5.253300787357235,47.83372889774954
2020-08-28,44.747,44.747,43.601,45.893,44.747,,20.538,21.053,20.04,,,,,2147.199,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.758840352536772,31.523541530530927,5.247525668338773,47.765966677108224
2020-08-31,44.784,44.784,44.068,45.5,44.784,,20.533,20.852,20.22,,,,,2147.216,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.751835385841192,31.453687022939963,5.239682565728578,47.85409840781555
2020-09-01,46.006,46.006,45.453,46.558,46.006,,20.013,20.251,19.779,,,,,2091.197,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.795527613038324,31.88383137222169,5.275392083637004,49.082794795861545
2020-09-02,46.043,46.043,45.483,46.603,46.043,,20.008,20.248,19.771,,,,,2092.406,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.793483088765005,31.86322188903577,5.273023136965056,49.12020408258352
2020-09-03,45.834,45.834,45.167,46.5,45.834,,20.139,20.429,19.855,,,,,2107.488,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.779357581900346,31.723494454090293,5.260614993609801,48.83874476110509
2020-09-07,45.834,45.834,45.167,46.5,45.834,,20.149,20.439,19.865,,,,,2101.778,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.7685203886620044,31.615240507215475,5.248924975217759,48.91814769185856
2020-09-14,44.587,44.587,44.073,45.101,44.587,,20.772,21.005,20.544,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.695912036190429,30.902486597913576,5.183629460269168,47.67466920019997
2020-09-15,44.924,44.924,44.305,45.544,44.924,,20.633,20.91,20.36,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.705735882476302,30.99789284376735,5.191203124791969,48.0130910954355
2020-09-16,44.956,44.956,44.331,45.581,44.956,,20.63,20.91,20.355,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.7035196539331,30.976003399368995,5.1886877062363,48.04568980243692
2020-09-17,44.959,44.959,44.334,45.584,44.959,,20.661,20.942,20.385,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.6982938955135705,30.92482994194683,5.183651146389599,48.00153937733673
2020-09-18,44.802,44.802,44.217,45.386,44.802,,20.742,21.006,20.483,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.6886450864528415,30.830706004714155,5.174904468368865,47.84519491163344
2020-09-21,44.559,44.559,44.059,45.059,44.559,,20.862,21.089,20.638,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.670592784311913,30.65470396006013,5.1577823176434885,47.65466835346776
2020-09-22,44.571,44.571,44.059,45.083,44.571,,20.868,21.101,20.639,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.667583200088226,30.625291088551737,5.154598831185432,47.66721424169236
2020-09-23,44.573,44.573,44.059,45.086,44.573,,20.878,21.112,20.648,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.664220258268844,30.59247532892826,5.151118211029528,47.67088406784657
2020-09-24,44.573,44.573,44.059,45.086,44.573,,20.911,21.146,20.681,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.658825353821554,30.54002519625677,5.145928838690366,47.62351352051215
2020-09-25,44.573,44.573,44.059,45.086,44.573,,20.923,21.157,20.692,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.655286575243086,30.505565984737792,5.142299380312141,47.62283820831176
2020-09-28,44.515,44.515,43.992,45.037,44.515,,20.96,21.199,20.725,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.644583833308785,30.40149978512825,5.131336219039546,47.61880686244305
2020-09-29,44.561,44.561,44.044,45.077,44.561,,20.95,21.187,20.718,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.642988529492225,30.385877820163508,5.129341577956535,47.666925524406416
2020-09-30,44.567,44.567,44.052,45.081,44.567,,20.959,21.194,20.727,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.639715821339382,30.35409226325953,5.125934840836643,47.67302127920208
2020-10-01,44.534,44.534,44.016,45.052,44.534,,21.007,21.245,20.774,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.633001550298855,30.289185681643563,5.119628868134495,47.59303829251749
2020-10-02,44.563,44.563,44.048,45.078,44.563,,21.006,21.242,20.773,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.630612169527577,30.265962258609903,5.1169653656930585,47.621278971217166
2020-10-05,44.492,44.492,43.992,44.992,44.492,,21.049,21.279,20.823,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.61938697521089,30.15738786381773,5.105554357416961,47.60477934395027
2020-10-06,44.557,44.557,44.044,45.07,44.557,,21.031,21.266,20.799,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.618497039118343,30.14862439099302,5.104155095266831,47.67047752114492
2020-10-07,44.567,44.567,44.052,45.081,44.567,,21.037,21.274,20.805,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.615490680050899,30.119550444380376,5.100971067232053,47.68337632187367
2020-10-08,44.567,44.567,44.052,45.081,44.567,,21.083,21.32,20.85,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.608958531656784,30.05669091498651,5.094811895271384,47.60840964176786
2020-10-09,44.567,44.567,44.053,45.081,44.567,,21.094,21.331,20.861,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.605512350531479,30.02345911990858,5.091255738142033,47.61041493501638
2020-10-13,44.523,44.523,44.003,45.042,44.523,,21.126,21.366,20.89,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.592787323519754,29.900888432833007,5.077923448503146,47.64499570940113
2020-10-14,44.516,44.516,43.994,45.037,44.516,,21.14,21.382,20.903,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.589078224093684,29.865254429062528,5.074143792380386,47.6405786043251
2020-10-15,44.515,44.515,43.993,45.036,44.515,,21.175,21.417,20.937,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.583520727116444,29.812008163470782,5.068800984099897,47.59036425878119
2020-10-16,44.514,44.514,43.992,45.036,44.514,,21.187,21.429,20.949,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.579988751086641,29.778127431938955,5.065169859433005,47.59043067025653
2020-10-19,44.492,44.492,43.992,44.992,44.492,,21.208,21.441,20.98,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.570714349867895,29.68920752394339,5.055392899527886,47.62347083272697
2020-10-20,44.511,44.511,43.992,45.029,44.511,,21.211,21.452,20.974,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.567975088328725,29.66295574870458,5.0524316863214285,47.64323063365708
2020-10-21,44.513,44.513,43.992,45.035,44.513,,21.222,21.464,20.983,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.564532280274218,29.63003005206217,5.048874800534115,47.645603179554016
2020-10-22,44.514,44.514,43.992,45.036,44.514,,21.256,21.499,21.017,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.559067321074938,29.577917178187707,5.043604995958782,47.59805896836404
2020-10-23,44.511,44.511,43.977,45.045,44.511,,21.269,21.518,21.024,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.555449601624953,29.54338933372873,5.039898889509758,47.59619219698425
2020-10-26,44.492,44.492,43.992,44.992,44.492,,21.289,21.522,21.059,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.546268043588787,29.45579441404663,5.030195545488596,47.63193718018226
2020-10-27,44.511,44.511,43.992,45.029,44.511,,21.292,21.534,21.054,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.543530004219197,29.429687013603445,5.027234208468372,47.65183096612502
2020-10-28,44.514,44.514,43.992,45.036,44.514,,21.302,21.546,21.062,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.540177107019851,29.39777517480282,5.023751370688536,47.65659122685188
2020-10-29,44.514,44.514,43.992,45.036,44.514,,21.325,21.569,21.085,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.53568269125459,29.355089063983243,5.01929985820961,47.63328148799429
2020-10-30,44.514,44.514,43.992,45.036,44.514,,21.337,21.581,21.096,,,,,,Argentina,US040114HF05,ARGENT 6 5/8 07/06/28,4.532154874505265,29.32157463960578,5.015667817291859,47.63379821829502
2019-09-03,37.272,37.272,36.541,38.002,38.017,,26.755,27.228,26.296,,,,,2545.465,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.1305235991809495,24.687782208765253,4.683084393661381,37.96711274341668
2019-09-04,39.599,39.599,39.02,40.177,40.363,,25.339,25.681,25.004,,,,,2403.673,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.236581328680423,25.64243493712911,4.773335000117589,40.31117334808007
2019-09-05,41.824,41.824,41.136,42.511,42.645,,24.098,24.475,23.729,,,,,2269.881,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.329946145540686,26.49272085929297,4.851661356616883,42.53900572186494
2019-09-06,44.378,44.378,43.759,44.997,45.218,,22.771,23.084,22.465,,,,,2136.528,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.430573036807213,27.41962436077377,4.935015929912899,45.11223685159478
2019-09-09,44.286,44.286,43.688,44.883,45.145,,22.821,23.124,22.525,,,,,2133.137,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.41930627735872,27.31501858386764,4.923571220136736,45.092421533865725
2019-09-10,43.183,43.183,42.625,43.74,44.061,,23.389,23.681,23.102,,,,,2181.849,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.372690632360068,26.88516416273241,4.884054938361416,44.006775529616775
2019-09-11,43.592,43.592,43.021,44.163,44.49,,23.182,23.477,22.891,,,,,2160.868,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.3863175427003815,27.010503676140303,4.8947356090747824,44.43432440773308
2019-09-12,43.22,43.22,42.698,43.741,44.175,,23.386,23.66,23.118,,,,,2177.607,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.368021118898483,26.84225885467682,4.8787738283312825,44.06588251445736
2019-09-13,41.597,41.597,40.848,42.346,42.571,,24.256,24.672,23.851,,,,,2253.093,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.29818124430167,26.203809572825893,4.819464665610576,42.46177473219575
2019-09-16,41.197,41.197,40.573,41.82,42.19,,24.481,24.831,24.139,,,,,2281.156,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.273482169927624,25.97990769294229,4.796577754937616,42.133780312308765
2019-09-17,42.328,42.328,41.772,42.884,43.34,,23.869,24.169,23.574,,,,,2223.239,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.318339246890096,26.387888245937955,4.833711444310194,43.28324188777401
2019-09-18,43.005,43.005,42.298,43.711,44.036,,23.515,23.889,23.15,,,,,2188.483,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.343311321701877,26.61590894869629,4.853976150350975,43.97888649410858
2019-09-19,42.689,42.689,42.075,43.303,43.778,,23.694,24.022,23.373,,,,,2207.503,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.32699388668989,26.46693793724954,4.839612852446042,43.66560070115217
2019-09-20,42.971,42.971,42.484,43.458,44.079,,23.55,23.807,23.297,,,,,2197.599,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.335699633031033,26.546417144682813,4.846228264820437,43.96566848040176
2019-09-23,42.139,42.139,41.524,42.753,43.266,,23.997,24.331,23.669,,,,,2242.828,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.29376806235747,26.164939016739076,4.808955823319431,43.20547770768152
2019-09-24,41.382,41.382,40.796,41.968,42.528,,24.414,24.741,24.093,,,,,2290.865,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.259133633203139,25.851462992233223,4.779046075808246,42.4683922288943
2019-09-25,41.255,41.255,40.653,41.856,42.42,,24.489,24.827,24.159,,,,,2291.997,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.250912138944466,25.77741089213481,4.771415075797521,42.35982544371441
2019-09-26,41.178,41.178,40.603,41.753,42.4,,24.545,24.869,24.228,,,,,2300.048,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.244158186181345,25.716691293708948,4.76502249958045,42.28595331478773
2019-09-27,42.198,42.198,41.59,42.805,43.439,,23.991,24.322,23.668,,,,,2244.821,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.284453347423639,26.08089590056183,4.798394948713842,43.32397869427631
2019-09-30,42.332,42.332,41.815,42.85,43.592,,23.924,24.203,23.648,,,,,2239.434,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.282293489749288,26.06162674430456,4.794541436993098,43.529317108858834
2019-10-01,42.325,42.325,41.809,42.84,43.605,,23.932,24.211,23.658,,,,,2243.791,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.279230362600408,26.03401149030926,4.7912830677891725,43.54134734806172
2019-10-02,42.104,42.104,41.582,42.626,43.403,,24.055,24.34,23.776,,,,,2260.889,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.267290985064275,25.926255076909463,4.78053940829288,43.33996921164792
2019-10-03,42.079,42.079,41.595,42.562,43.435,,24.082,24.347,23.823,,,,,2270.922,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.262764057980209,25.88552423885546,4.776043478201605,43.31703417446878
2019-10-04,42.257,42.257,41.741,42.772,43.632,,23.991,24.271,23.716,,,,,2260.437,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.267341092458105,25.92691570720306,4.779229993203917,43.51251511673036
2019-10-07,43.302,43.302,42.782,43.823,44.696,,23.442,23.715,23.173,,,,,2202.029,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.302409223086536,26.244005503869406,4.806694608124509,44.63031720885499
2019-10-08,43.516,43.516,43.012,44.019,44.929,,23.335,23.598,23.077,,,,,2195.672,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.308234022871776,26.296750732915257,4.810897227490341,44.8635502009183
2019-10-09,44.232,44.232,43.655,44.809,45.664,,22.973,23.268,22.684,,,,,2154.027,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.333804098859059,26.528667171766656,4.831606506674505,45.59816969918372
2019-10-10,47.032,47.032,46.514,47.55,48.541,,21.631,21.874,21.391,,,,,2011.721,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.43556625223132,27.4587470119647,4.915294920241398,48.38976785605213
2019-10-11,46.728,46.728,46.228,47.227,48.256,,21.777,22.014,21.544,,,,,2018.518,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.42173461533153,27.33134577600468,4.903195188921903,48.10502748981162
2019-10-15,46.25,46.25,45.778,46.722,47.797,,22.007,22.234,21.784,,,,,2037.379,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.393982737730555,27.076082318604943,4.877474628276738,47.72826323906534
2019-10-16,45.032,45.032,44.565,45.499,46.598,,22.603,22.836,22.374,,,,,2100.438,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.345270036402883,26.63205850522985,4.836350729566955,46.52825617848022
2019-10-17,44.945,44.945,44.45,45.439,46.568,,22.659,22.907,22.416,,,,,2104.818,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.3384708974662125,26.57020308570189,4.829997957794647,46.44251570591871
2019-10-18,44.467,44.467,43.886,45.047,46.109,,22.902,23.198,22.613,,,,,2129.517,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.317196185123524,26.377355884958003,4.8115583202820185,45.9838090488891
2019-10-21,42.817,42.817,42.396,43.237,44.478,,23.76,23.985,23.538,,,,,2210.821,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.243575386846877,25.71459723629349,4.747712142804287,44.40607943516879
2019-10-22,41.556,41.556,41.043,42.069,43.237,,24.447,24.734,24.166,,,,,2283.465,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.188279185147974,25.22117484575532,4.700233491344537,43.16526653171153
2019-10-23,42.383,42.383,41.9,42.865,44.083,,24.001,24.263,23.743,,,,,2238.624,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.220123964027582,25.505051592438264,4.726559940330712,44.00982465595208
2019-10-24,43.158,43.158,42.659,43.656,44.915,,23.603,23.867,23.343,,,,,2199.352,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.248332733031976,25.757334559567195,4.749699720520745,44.78533850220924
2019-10-25,42.229,42.229,41.638,42.82,44.005,,24.103,24.426,23.786,,,,,2246.759,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.207389630474969,25.39170792019786,4.71444319179166,43.87560695525546
2019-10-28,40.487,40.487,39.954,41.02,42.282,,25.079,25.388,24.776,,,,,2340.379,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.125229490051256,24.66441474180339,4.642512641956232,42.20761403527956
2019-10-29,40.764,40.764,40.267,41.26,42.559,,24.921,25.206,24.641,,,,,2325.017,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.134882402888347,24.7497751005496,4.65010942470025,42.51134851781666
2019-10-30,40.293,40.293,39.817,40.769,42.107,,25.196,25.473,24.923,,,,,2358.385,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.111422514304978,24.543482739429205,4.62937952265712,42.05922616112963
2019-10-31,39.766,39.766,39.284,40.247,41.638,,25.519,25.805,25.237,,,,,2399.494,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.084341219555416,24.30616146711735,4.605482737464588,41.533331152830335
2019-11-01,39.606,39.606,39.131,40.081,41.497,,25.618,25.902,25.339,,,,,2406.111,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.074368381575433,24.219234966662007,4.596254227571431,41.39319382724592
2019-11-04,39.548,39.548,39.066,40.03,41.458,,25.658,25.947,25.374,,,,,2403.974,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.06404159707005,24.130139510191707,4.585417493558166,41.407835798416144
2019-11-05,39.344,39.344,38.895,39.792,41.273,,25.785,26.056,25.519,,,,,2410.529,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.051950711500874,24.025088864340667,4.574348456981124,41.22228279590362
2019-11-06,38.725,38.725,38.226,39.223,40.673,,26.165,26.473,25.862,,,,,2450.875,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.02065774641484,23.75342664130119,4.546660296089562,40.621993986676166
2019-11-07,38.34,38.34,37.885,38.794,40.364,,26.424,26.709,26.144,,,,,2467.917,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.998603493505188,23.562835277477788,4.526898987067093,40.229520479653175
2019-11-08,37.353,37.353,36.85,37.855,39.396,,27.054,27.381,26.733,,,,,2529.57,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.9485760111594166,23.13199976237433,4.482699888188951,39.26190325424346
2019-11-12,36.4,36.4,35.88,36.92,38.463,,27.685,28.037,27.341,,,,,2593.567,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.8914810123452632,22.645937130442945,4.430159271479156,38.410415290008274
2019-11-13,36.406,36.406,35.92,36.892,38.488,,27.687,28.015,27.365,,,,,2598.969,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.8889260422112586,22.62489071667932,4.427289518864774,38.434703007119296
2019-11-14,37.332,37.332,36.814,37.849,39.471,,27.095,27.433,26.765,,,,,2545.989,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.931017582478512,22.985112756789807,4.463572189464788,39.36238031231255
2019-11-15,37.356,37.356,36.874,37.837,39.514,,27.086,27.4,26.778,,,,,2543.638,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.9292842132676222,22.970901165380887,4.461427174270456,39.40370488772764
2019-11-18,37.291,37.291,36.821,37.761,39.468,,27.133,27.44,26.832,,,,,2550.625,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.918512559663708,22.88069840339884,4.450117566070484,39.41331654019693
2019-11-19,38.845,38.845,38.354,39.335,41.041,,26.161,26.464,25.864,,,,,2456.664,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.9894862837939646,23.490014626793627,4.511331037145634,40.98561385584236
2019-11-20,40.572,40.572,40.017,41.126,42.787,,25.142,25.465,24.826,,,,,2357.892,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.064474263103241,24.139291316268785,4.575419322717949,42.73064917500702
2019-11-21,41.264,41.264,40.658,41.869,43.537,,24.764,25.108,24.427,,,,,2317.932,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.090869402740813,24.36934476242563,4.597400852188181,43.422330021359
2019-11-22,41.136,41.136,40.609,41.662,43.428,,24.841,25.142,24.546,,,,,2324.739,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.082556974960908,24.297146170745638,4.589630964035927,43.3136224898045
2019-11-25,40.427,40.427,39.947,40.906,42.738,,25.252,25.532,24.977,,,,,2366.072,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.043940986452219,23.96264692196745,4.554528975401676,42.6789361369623
2019-11-26,40.759,40.759,40.25,41.267,43.108,,25.071,25.366,24.783,,,,,2349.267,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.055287809826124,24.06125113847223,4.563638413226878,43.02081953199061
2019-11-27,40.805,40.805,40.253,41.357,43.211,,25.061,25.38,24.748,,,,,2344.563,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.053616434745156,24.04704223857116,4.561554842100898,43.06610107317823
2019-11-29,40.85,40.85,40.248,41.451,43.275,,25.04,25.388,24.7,,,,,2341.246,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.050349302758454,24.019294013647755,4.557453035463812,43.15850206552553
2019-12-02,39.013,39.013,38.611,39.415,41.457,,26.131,26.377,25.887,,,,,2447.792,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.960279552520184,23.24534812016622,4.477709877454708,41.394975744260165
2019-12-03,39.155,39.155,38.638,39.671,41.619,,26.05,26.366,25.739,,,,,2449.697,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.963983618863136,23.27748649071528,4.480292485220059,41.55593124291081
2019-12-04,39.688,39.688,39.208,40.167,42.171,,25.735,26.023,25.452,,,,,2412.344,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.985408769439071,23.4614154945764,4.498231242846643,42.10755443759094
2019-12-05,39.423,39.423,38.955,39.891,41.963,,25.91,26.194,25.631,,,,,2426.314,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.9697306070950384,23.32752465071212,4.484009207244201,41.84328564292528
